dbirwt_0,dbirwt_1
652.0,1106.0
1474.0,1644.0
1106.0,1531.0
930.0,1275.0
880.0,1040.0
2085.0,2100.0
1740.0,1800.0
1480.0,1700.0
1680.0,2060.0
1670.0,1950.0
965.0,1060.0
820.0,1060.0
1624.0,1786.0
1550.0,1580.0
1531.0,1616.0
992.0,1106.0
1843.0,1899.0
2041.0,2070.0
1956.0,2084.0
990.0,1000.0
1680.0,1770.0
1105.0,1150.0
1260.0,1500.0
1935.0,2050.0
640.0,900.0
1070.0,1230.0
1420.0,2070.0
1899.0,1928.0
1701.0,1729.0
890.0,930.0
1230.0,1350.0
1417.0,1616.0
1390.0,1420.0
1910.0,1935.0
1559.0,1928.0
895.0,1320.0
652.0,879.0
1304.0,1559.0
1210.0,1510.0
1559.0,1588.0
605.0,645.0
1770.0,1870.0
1843.0,1899.0
1815.0,2090.0
709.0,765.0
312.0,340.0
1110.0,1130.0
1304.0,1446.0
1185.0,1310.0
1106.0,1304.0
992.0,1021.0
1304.0,1332.0
1077.0,1361.0
585.0,1085.0
780.0,840.0
1871.0,1928.0
1843.0,1871.0
820.0,870.0
1474.0,1720.0
1990.0,2080.0
1162.0,1219.0
1600.0,2060.0
1690.0,1980.0
1220.0,1340.0
660.0,720.0
915.0,955.0
310.0,434.0
1191.0,1984.0
570.0,600.0
1335.0,1474.0
680.0,709.0
936.0,1106.0
1389.0,1758.0
822.0,907.0
1049.0,1106.0
1162.0,1332.0
964.0,1418.0
1790.0,1880.0
1899.0,1928.0
725.0,740.0
1386.0,1420.0
1620.0,1680.0
1130.0,1380.0
1680.0,1960.0
1418.0,1616.0
1956.0,2013.0
872.0,1020.0
1729.0,1758.0
1928.0,2098.0
1106.0,1134.0
956.0,1518.0
2041.0,2098.0
1729.0,1956.0
1696.0,1986.0
1918.0,1928.0
1616.0,1786.0
1361.0,1446.0
1271.0,1300.0
1049.0,1162.0
595.0,652.0
482.0,567.0
1843.0,1956.0
780.0,878.0
1219.0,1332.0
1956.0,2070.0
1049.0,1389.0
1814.0,1899.0
1843.0,1928.0
1418.0,1588.0
1900.0,1940.0
1570.0,1700.0
706.0,720.0
1162.0,1276.0
1332.0,1559.0
1361.0,1418.0
1980.0,2100.0
1673.0,1729.0
369.0,454.0
2041.0,2098.0
1620.0,1710.0
1361.0,1446.0
1985.0,2041.0
1134.0,1588.0
1899.0,2041.0
1021.0,1134.0
360.0,400.0
840.0,1750.0
1474.0,1786.0
748.0,832.0
1956.0,2070.0
1559.0,1644.0
684.0,1135.0
1508.0,1865.0
1531.0,2041.0
425.0,907.0
1332.0,1474.0
1814.0,2070.0
1616.0,1701.0
1531.0,1673.0
1531.0,1786.0
1871.0,1899.0
1985.0,2041.0
1247.0,1276.0
766.0,1537.0
750.0,840.0
1562.0,1893.0
577.0,622.0
830.0,1374.0
1503.0,1588.0
935.0,977.0
945.0,1212.0
1644.0,1814.0
539.0,624.0
709.0,879.0
1588.0,1644.0
2070.0,2098.0
1673.0,1843.0
1230.0,1450.0
312.0,340.0
1920.0,2020.0
807.0,1545.0
1235.0,1520.0
1120.0,1190.0
1620.0,1720.0
1942.0,2000.0
790.0,1230.0
605.0,630.0
2050.0,2100.0
1758.0,1985.0
369.0,397.0
1531.0,1644.0
1402.0,1420.0
765.0,851.0
1418.0,1985.0
1843.0,2070.0
1332.0,1418.0
1740.0,2090.0
1410.0,1540.0
1540.0,1760.0
964.0,1899.0
1200.0,2060.0
1871.0,2098.0
2030.0,2062.0
1675.0,1710.0
1956.0,2023.0
1276.0,1389.0
1616.0,1758.0
1786.0,2013.0
1474.0,1616.0
1956.0,2070.0
1559.0,1701.0
1928.0,1985.0
1928.0,2041.0
1928.0,2041.0
709.0,851.0
1610.0,1930.0
1559.0,1956.0
1701.0,1786.0
1843.0,1928.0
794.0,822.0
1843.0,2013.0
1361.0,1588.0
1021.0,1588.0
1106.0,1361.0
1786.0,1899.0
1950.0,2030.0
400.0,480.0
980.0,1330.0
1720.0,1740.0
584.0,680.0
420.0,700.0
1568.0,1758.0
261.0,262.0
1950.0,2020.0
499.0,509.0
1871.0,1985.0
1871.0,2013.0
907.0,992.0
1786.0,2013.0
624.0,652.0
454.0,624.0
1758.0,1928.0
1418.0,1644.0
1276.0,1361.0
1191.0,2070.0
244.0,254.0
1345.0,1800.0
2010.0,2016.0
1191.0,1247.0
1673.0,1729.0
1729.0,1814.0
1219.0,1276.0
1474.0,1673.0
794.0,851.0
1871.0,2013.0
1531.0,1644.0
1134.0,1191.0
1021.0,1049.0
567.0,595.0
710.0,780.0
1280.0,1610.0
2041.0,2098.0
1786.0,1928.0
1503.0,1814.0
1871.0,2098.0
1673.0,1758.0
1701.0,1729.0
1620.0,1664.0
1531.0,1758.0
1956.0,2098.0
1780.0,1820.0
895.0,910.0
1480.0,2050.0
231.0,360.0
586.0,819.0
567.0,595.0
1276.0,1332.0
1990.0,2018.0
1531.0,1673.0
415.0,523.0
680.0,1106.0
1474.0,1531.0
1191.0,1247.0
1332.0,1474.0
425.0,482.0
1899.0,2013.0
1673.0,1758.0
794.0,879.0
822.0,1162.0
1814.0,2098.0
1550.0,1780.0
1786.0,2013.0
1630.0,2013.0
470.0,550.0
2020.0,2075.0
1049.0,1070.0
1670.0,1860.0
1191.0,1219.0
1635.0,1660.0
1985.0,2041.0
1899.0,2013.0
1871.0,1899.0
992.0,1191.0
1520.0,1530.0
700.0,780.0
1191.0,1332.0
1559.0,1985.0
1673.0,1729.0
1956.0,2041.0
567.0,652.0
1219.0,1247.0
910.0,1160.0
670.0,680.0
1470.0,1540.0
1899.0,1985.0
1070.0,1360.0
660.0,700.0
1928.0,1985.0
1644.0,1673.0
1980.0,2020.0
1100.0,1450.0
1956.0,2040.0
1871.0,2041.0
1531.0,1928.0
1928.0,2041.0
1332.0,1361.0
1090.0,1150.0
1830.0,1840.0
340.0,369.0
2030.0,2070.0
907.0,1276.0
1786.0,2041.0
315.0,335.0
900.0,1540.0
1531.0,1956.0
1644.0,2013.0
1588.0,1871.0
1276.0,1616.0
765.0,1616.0
1950.0,2000.0
1814.0,1843.0
1310.0,1985.0
1729.0,1758.0
1871.0,1899.0
1500.0,1560.0
1247.0,1531.0
1460.0,1480.0
1899.0,2013.0
1750.0,1770.0
1021.0,1446.0
1899.0,1985.0
624.0,709.0
1843.0,2098.0
1389.0,1588.0
720.0,1010.0
1620.0,1640.0
1560.0,1750.0
1350.0,1490.0
1701.0,2041.0
650.0,1480.0
1588.0,1843.0
992.0,1304.0
1870.0,2060.0
1673.0,1985.0
1120.0,1220.0
1389.0,1531.0
1020.0,1061.0
1160.0,1200.0
765.0,1106.0
1134.0,1332.0
1871.0,2013.0
1080.0,1180.0
1871.0,2013.0
1871.0,2070.0
1928.0,2098.0
1786.0,1843.0
1616.0,1729.0
1077.0,1162.0
900.0,980.0
1928.0,2070.0
1899.0,1985.0
567.0,595.0
879.0,1049.0
1361.0,1418.0
851.0,964.0
1814.0,1871.0
1418.0,1843.0
1361.0,1729.0
1843.0,2070.0
1304.0,1503.0
1758.0,1814.0
1049.0,1304.0
1332.0,1474.0
1559.0,1843.0
2070.0,2098.0
1899.0,1985.0
1588.0,1644.0
1928.0,2041.0
1446.0,1701.0
1304.0,1985.0
1361.0,1985.0
1531.0,1843.0
936.0,1106.0
1644.0,1729.0
1077.0,1418.0
1871.0,1899.0
851.0,1021.0
1474.0,2041.0
576.0,615.0
964.0,1021.0
822.0,851.0
709.0,794.0
1219.0,1474.0
1928.0,1985.0
1800.0,1923.0
992.0,1021.0
1474.0,1616.0
822.0,879.0
1446.0,1588.0
1814.0,1843.0
822.0,890.0
1588.0,1616.0
794.0,822.0
1873.0,1890.0
686.0,780.0
1928.0,1956.0
1956.0,2041.0
1786.0,1956.0
1871.0,2013.0
851.0,907.0
405.0,440.0
1758.0,2041.0
1786.0,1928.0
1049.0,1077.0
1474.0,1559.0
1332.0,1758.0
1106.0,1134.0
936.0,964.0
879.0,1191.0
1106.0,1162.0
1531.0,2070.0
1588.0,2013.0
1191.0,1219.0
765.0,1644.0
1899.0,1956.0
1928.0,2041.0
964.0,1106.0
624.0,680.0
734.0,790.0
1446.0,1588.0
312.0,369.0
964.0,1021.0
1956.0,2070.0
652.0,709.0
510.0,1701.0
1758.0,1814.0
1559.0,1814.0
1418.0,1956.0
1191.0,1446.0
624.0,709.0
1000.0,1300.0
1928.0,2098.0
1758.0,1928.0
1219.0,1871.0
1729.0,1758.0
1134.0,1616.0
1956.0,2013.0
1077.0,1276.0
1276.0,1361.0
1814.0,2013.0
936.0,1729.0
1503.0,2041.0
1162.0,1474.0
1446.0,1503.0
1871.0,1928.0
1389.0,1474.0
1304.0,1644.0
1021.0,1418.0
1758.0,1871.0
1843.0,2070.0
340.0,425.0
567.0,907.0
1843.0,1899.0
437.0,879.0
1928.0,2041.0
482.0,510.0
1474.0,2013.0
535.0,563.0
1588.0,1814.0
1389.0,1616.0
1701.0,2041.0
907.0,1021.0
1304.0,1616.0
1715.0,1845.0
1758.0,1871.0
1021.0,1361.0
1956.0,2070.0
1191.0,1729.0
1247.0,1474.0
1030.0,1130.0
1860.0,1880.0
1021.0,1077.0
1871.0,1956.0
1899.0,2098.0
1559.0,1956.0
1000.0,1007.0
1580.0,1660.0
1644.0,1843.0
1400.0,1480.0
1644.0,1786.0
907.0,1871.0
1840.0,1952.0
1701.0,1871.0
550.0,580.0
1644.0,1871.0
595.0,879.0
1928.0,1985.0
1616.0,1928.0
1503.0,1588.0
1843.0,2070.0
1559.0,1956.0
1928.0,1985.0
980.0,1100.0
1814.0,1871.0
2070.0,2098.0
1729.0,1871.0
1616.0,1786.0
1726.0,1970.0
1389.0,1446.0
1049.0,1191.0
794.0,822.0
1049.0,1134.0
1871.0,2041.0
1814.0,1985.0
500.0,700.0
1758.0,2070.0
1814.0,1843.0
1701.0,2098.0
1835.0,1850.0
1418.0,1701.0
1899.0,1956.0
1474.0,1673.0
1332.0,1673.0
964.0,992.0
1814.0,1843.0
1701.0,2013.0
1332.0,2041.0
1871.0,1928.0
1304.0,1531.0
1332.0,1729.0
1446.0,1928.0
1720.0,1940.0
794.0,879.0
1871.0,2013.0
1191.0,1588.0
1814.0,1871.0
2041.0,2098.0
1162.0,1588.0
1630.0,1970.0
1810.0,1845.0
1850.0,2033.0
1928.0,2070.0
1418.0,1560.0
1000.0,1100.0
2013.0,2098.0
1928.0,1956.0
737.0,851.0
1389.0,1531.0
1474.0,2098.0
1276.0,1332.0
1616.0,1644.0
1134.0,1389.0
312.0,369.0
624.0,740.0
1597.0,1670.0
1701.0,1871.0
1701.0,1985.0
1234.0,1635.0
1134.0,1304.0
1389.0,1588.0
1899.0,1956.0
1616.0,1673.0
1729.0,1956.0
865.0,1015.0
1140.0,1530.0
1710.0,1980.0
2041.0,2070.0
1899.0,1928.0
1531.0,1673.0
1673.0,2098.0
1588.0,1701.0
1729.0,2098.0
879.0,992.0
1729.0,1899.0
907.0,1021.0
1644.0,1729.0
1446.0,1503.0
1701.0,1758.0
1389.0,1559.0
1843.0,1928.0
2013.0,2098.0
1635.0,1817.0
1843.0,1899.0
850.0,880.0
970.0,1063.0
2070.0,2098.0
1503.0,2013.0
1148.0,1215.0
1191.0,1531.0
1130.0,1235.0
1890.0,2090.0
1843.0,1928.0
1729.0,1758.0
765.0,1021.0
907.0,1899.0
1701.0,1928.0
1276.0,1871.0
1990.0,2040.0
740.0,865.0
1673.0,1701.0
900.0,1020.0
1814.0,2041.0
1361.0,1701.0
2013.0,2070.0
936.0,1077.0
1276.0,1304.0
1588.0,1758.0
1985.0,2041.0
737.0,794.0
1750.0,1794.0
1531.0,1758.0
1843.0,2041.0
1361.0,2070.0
1588.0,1616.0
1928.0,2013.0
907.0,1276.0
1616.0,1729.0
637.0,859.0
1758.0,2070.0
1130.0,1200.0
1191.0,2070.0
1515.0,1775.0
1805.0,1840.0
1840.0,1940.0
1420.0,1520.0
851.0,1021.0
1247.0,1389.0
1758.0,1871.0
1985.0,2013.0
1956.0,1985.0
1134.0,1247.0
1701.0,1985.0
1389.0,1616.0
624.0,992.0
1276.0,1389.0
2013.0,2070.0
1106.0,1276.0
1588.0,1786.0
1786.0,1928.0
936.0,1418.0
652.0,765.0
1503.0,1616.0
851.0,964.0
1480.0,1485.0
822.0,851.0
1420.0,1972.0
1474.0,1786.0
822.0,936.0
1474.0,1740.0
1276.0,1389.0
737.0,851.0
1503.0,1871.0
1729.0,1814.0
1247.0,1843.0
620.0,1040.0
1786.0,1814.0
1871.0,2013.0
1956.0,2041.0
2013.0,2070.0
1928.0,2041.0
2013.0,2098.0
510.0,567.0
1644.0,1956.0
1956.0,2070.0
1049.0,1701.0
936.0,964.0
1780.0,2040.0
1332.0,1616.0
1616.0,1701.0
410.0,590.0
1559.0,1644.0
1600.0,2100.0
595.0,851.0
1332.0,1503.0
1786.0,1985.0
1871.0,2012.0
1760.0,2000.0
311.0,368.0
660.0,740.0
1800.0,1860.0
1956.0,1985.0
680.0,794.0
1277.0,1505.0
1160.0,1240.0
1270.0,1340.0
779.0,1276.0
610.0,860.0
1770.0,1985.0
1590.0,1880.0
1020.0,1355.0
1510.0,1680.0
1620.0,1660.0
630.0,700.0
1725.0,1965.0
660.0,1000.0
1820.0,2035.0
1440.0,1930.0
1615.0,1915.0
1550.0,1800.0
620.0,860.0
1620.0,1660.0
1899.0,1984.0
1310.0,1440.0
1840.0,1920.0
1588.0,1758.0
1605.0,1990.0
1270.0,1480.0
1508.0,1702.0
1420.0,1630.0
1270.0,1320.0
1947.0,2078.0
1035.0,1460.0
1911.0,1964.0
1701.0,1871.0
1115.0,1201.0
250.0,300.0
1588.0,1730.0
1250.0,1300.0
1920.0,2000.0
790.0,860.0
1620.0,1980.0
650.0,794.0
1928.0,2098.0
1690.0,1700.0
1550.0,1580.0
510.0,1750.0
1360.0,1380.0
1418.0,1644.0
992.0,1134.0
1800.0,2080.0
1845.0,1880.0
1735.0,1790.0
1600.0,1985.0
1483.0,1962.0
870.0,1015.0
1870.0,1900.0
1529.0,1802.0
800.0,1100.0
1539.0,1907.0
539.0,624.0
1105.0,1271.0
1960.0,2000.0
1050.0,1290.0
1200.0,1210.0
970.0,1070.0
1350.0,1880.0
1120.0,1600.0
362.0,580.0
1700.0,1740.0
1510.0,1560.0
638.0,680.0
1100.0,1210.0
1956.0,2098.0
1417.0,1503.0
1200.0,1320.0
1220.0,1310.0
1810.0,2080.0
1260.0,1380.0
1965.0,2005.0
1890.0,2070.0
1405.0,1415.0
1162.0,1616.0
1090.0,1740.0
411.0,482.0
870.0,1050.0
1090.0,1170.0
1490.0,1820.0
1758.0,1843.0
1857.0,2027.0
1600.0,1900.0
1770.0,1840.0
1420.0,1500.0
1330.0,1570.0
890.0,2020.0
1899.0,2070.0
1389.0,2012.0
751.0,758.0
1520.0,1530.0
1150.0,2010.0
1984.0,2041.0
1110.0,1720.0
936.0,965.0
1690.0,1960.0
1300.0,1515.0
1503.0,1673.0
1400.0,2010.0
1300.0,1956.0
369.0,383.0
1200.0,1470.0
523.0,580.0
570.0,610.0
1899.0,1970.0
2041.0,2070.0
1610.0,1760.0
1280.0,1450.0
1415.0,1615.0
1500.0,1690.0
904.0,965.0
1340.0,1660.0
1050.0,1060.0
2089.0,2100.0
1250.0,1280.0
1895.0,2035.0
1703.0,1771.0
1150.0,1610.0
1010.0,1090.0
350.0,550.0
740.0,760.0
2030.0,2090.0
1644.0,1729.0
1786.0,2090.0
1395.0,1966.0
1360.0,1450.0
1200.0,2080.0
1870.0,2000.0
1940.0,1984.0
1550.0,1710.0
1200.0,1930.0
1510.0,1810.0
1510.0,1976.0
1644.0,1673.0
810.0,830.0
1247.0,1339.0
1361.0,1503.0
1300.0,1500.0
1380.0,1660.0
1960.0,2050.0
510.0,540.0
1505.0,1550.0
1440.0,1445.0
1516.0,1820.0
1701.0,1910.0
1440.0,1490.0
1105.0,1300.0
1985.0,2041.0
1940.0,1960.0
855.0,1570.0
1531.0,1673.0
1304.0,1389.0
1673.0,2041.0
936.0,1446.0
1928.0,2098.0
1616.0,1729.0
312.0,539.0
1899.0,1956.0
397.0,510.0
1219.0,1304.0
1134.0,1247.0
794.0,1899.0
1644.0,1786.0
1871.0,1956.0
1729.0,1786.0
822.0,964.0
1843.0,1985.0
1389.0,1559.0
1503.0,2013.0
1928.0,2041.0
1361.0,1474.0
1531.0,2013.0
369.0,454.0
1644.0,1956.0
1503.0,1559.0
1616.0,1985.0
1503.0,1588.0
1106.0,1644.0
1843.0,2098.0
1503.0,1644.0
1503.0,1928.0
1247.0,1304.0
1361.0,1389.0
1304.0,1446.0
1758.0,1899.0
1673.0,2070.0
1418.0,1701.0
1928.0,1985.0
1899.0,1985.0
1814.0,1843.0
1304.0,1389.0
794.0,936.0
1247.0,1332.0
1786.0,2041.0
284.0,482.0
1701.0,1871.0
1985.0,2041.0
1021.0,1191.0
1930.0,2100.0
425.0,454.0
810.0,2020.0
1899.0,1985.0
1673.0,1871.0
2013.0,2041.0
1418.0,1446.0
1701.0,2013.0
1531.0,2070.0
1644.0,1758.0
1985.0,2098.0
1673.0,1928.0
1219.0,1247.0
1985.0,2098.0
1758.0,2041.0
1418.0,1673.0
1010.0,1380.0
1899.0,2041.0
1956.0,1985.0
1588.0,1729.0
1446.0,2070.0
630.0,680.0
1899.0,1928.0
1928.0,2041.0
1928.0,2041.0
1928.0,2098.0
1220.0,2035.0
369.0,539.0
1493.0,1595.0
1673.0,1786.0
1729.0,1786.0
433.0,466.0
1106.0,1247.0
1871.0,1956.0
1843.0,1871.0
1361.0,1418.0
1361.0,1956.0
1418.0,1758.0
1644.0,1928.0
1729.0,2098.0
1155.0,1445.0
1843.0,2070.0
1191.0,1814.0
2013.0,2070.0
1644.0,1729.0
1531.0,1644.0
936.0,1049.0
1645.0,2025.0
1899.0,2013.0
1585.0,1700.0
1835.0,1860.0
1729.0,1899.0
1418.0,1871.0
1616.0,2098.0
1843.0,2070.0
1645.0,1800.0
312.0,482.0
1985.0,2041.0
1610.0,1850.0
265.0,351.0
652.0,765.0
1106.0,1219.0
1786.0,1871.0
990.0,1290.0
1928.0,2041.0
1843.0,1871.0
1418.0,1616.0
1077.0,1928.0
851.0,1616.0
1446.0,1644.0
1616.0,1729.0
765.0,1588.0
440.0,490.0
1588.0,1644.0
625.0,845.0
1786.0,2098.0
822.0,907.0
1650.0,1720.0
1077.0,1191.0
936.0,992.0
1673.0,1786.0
230.0,380.0
1446.0,1531.0
500.0,550.0
1928.0,1985.0
907.0,1843.0
340.0,510.0
1191.0,1276.0
1503.0,1814.0
1531.0,1588.0
1077.0,1162.0
1814.0,1843.0
879.0,936.0
1616.0,1899.0
567.0,624.0
1814.0,2041.0
1446.0,1758.0
1247.0,1332.0
1814.0,1871.0
1304.0,1644.0
1134.0,1304.0
1134.0,1219.0
2013.0,2070.0
1956.0,2100.0
955.0,2100.0
1820.0,1900.0
1910.0,2100.0
1857.0,1899.0
1913.0,1956.0
1540.0,1600.0
1619.0,1673.0
1390.0,1510.0
1758.0,1786.0
1871.0,2041.0
879.0,907.0
1673.0,1701.0
1590.0,1730.0
1743.0,1758.0
1970.0,1990.0
1620.0,1850.0
1814.0,1928.0
1990.0,2020.0
1928.0,1999.0
1928.0,1985.0
1810.0,1890.0
1569.0,1616.0
1930.0,2040.0
709.0,737.0
1417.0,1503.0
553.0,624.0
1910.0,2025.0
2013.0,2062.0
1673.0,1786.0
1800.0,1899.0
1450.0,1525.0
1871.0,1956.0
1025.0,1115.0
831.0,849.0
1361.0,1474.0
780.0,867.0
1758.0,1843.0
1828.0,2027.0
1701.0,1843.0
1370.0,1480.0
1740.0,1785.0
1503.0,1673.0
385.0,390.0
700.0,737.0
425.0,482.0
936.0,992.0
1843.0,2098.0
1850.0,2050.0
1180.0,1230.0
1531.0,1814.0
1474.0,1985.0
1956.0,2062.0
1655.0,1715.0
1760.0,2075.0
1415.0,1650.0
1828.0,2098.0
1049.0,1134.0
1361.0,1446.0
1130.0,1210.0
468.0,595.0
483.0,588.0
1361.0,1828.0
1910.0,1940.0
956.0,1490.0
1715.0,1928.0
1899.0,2013.0
1230.0,1720.0
1106.0,1191.0
1899.0,2041.0
1304.0,1389.0
837.0,907.0
893.0,992.0
1134.0,1644.0
1400.0,1415.0
1025.0,2010.0
1450.0,1780.0
611.0,717.0
1930.0,2055.0
1280.0,2090.0
1247.0,1942.0
751.0,879.0
570.0,640.0
1531.0,1701.0
1928.0,1956.0
936.0,1049.0
1276.0,1304.0
1125.0,1300.0
1320.0,1405.0
1900.0,1960.0
1658.0,1885.0
1170.0,1450.0
1488.0,1758.0
1928.0,2041.0
1650.0,1995.0
1966.0,1994.0
1150.0,1230.0
1984.0,2069.0
1927.0,2041.0
1300.0,1400.0
1710.0,1740.0
400.0,412.0
904.0,910.0
1489.0,1640.0
1910.0,2080.0
1332.0,1588.0
780.0,990.0
1446.0,2070.0
1185.0,1825.0
1588.0,1786.0
1150.0,1450.0
1616.0,1985.0
550.0,580.0
1530.0,1630.0
2041.0,2070.0
510.0,936.0
1531.0,1673.0
1660.0,1760.0
1705.0,1715.0
1758.0,2098.0
1175.0,1315.0
1500.0,1540.0
1940.0,1950.0
1890.0,2080.0
1000.0,1474.0
454.0,482.0
1640.0,1770.0
1701.0,1729.0
1899.0,1928.0
397.0,425.0
1162.0,2070.0
1280.0,1452.0
851.0,1304.0
1531.0,1871.0
1733.0,1920.0
1745.0,1995.0
395.0,400.0
1276.0,1673.0
1503.0,1673.0
1570.0,1640.0
1260.0,1310.0
567.0,595.0
1480.0,1500.0
1758.0,2098.0
1389.0,1418.0
1616.0,1843.0
1474.0,2070.0
1550.0,1800.0
1616.0,1701.0
1928.0,2013.0
1570.0,1770.0
1120.0,1560.0
470.0,510.0
1814.0,2098.0
1890.0,2015.0
834.0,1630.0
1616.0,1673.0
1820.0,1950.0
380.0,450.0
1474.0,2098.0
1030.0,1480.0
670.0,770.0
1134.0,1361.0
1616.0,1644.0
907.0,992.0
610.0,660.0
1730.0,2100.0
1250.0,1450.0
1814.0,1899.0
1530.0,1690.0
1503.0,1928.0
1030.0,1570.0
1843.0,1871.0
1899.0,2098.0
1870.0,1950.0
1100.0,1180.0
1150.0,1170.0
1710.0,2050.0
1985.0,2041.0
1985.0,2013.0
800.0,810.0
1430.0,1490.0
1786.0,2070.0
964.0,1588.0
907.0,992.0
340.0,425.0
1780.0,2000.0
1644.0,1701.0
990.0,1070.0
1050.0,1150.0
1956.0,2041.0
1175.0,1315.0
737.0,851.0
1247.0,1474.0
992.0,1106.0
1720.0,1895.0
1729.0,2013.0
936.0,1106.0
610.0,680.0
662.0,691.0
1446.0,1701.0
1735.0,1810.0
1531.0,1701.0
880.0,900.0
1150.0,1400.0
1701.0,1871.0
1985.0,2070.0
2070.0,2098.0
1304.0,1418.0
1843.0,2013.0
539.0,567.0
790.0,870.0
964.0,1049.0
1394.0,1744.0
1418.0,1474.0
1095.0,1525.0
1060.0,1460.0
1786.0,2070.0
1644.0,1729.0
1843.0,1871.0
1956.0,2013.0
1899.0,2013.0
1644.0,1701.0
1559.0,1701.0
1871.0,2041.0
1435.0,1455.0
1145.0,1180.0
1814.0,2070.0
1843.0,2070.0
1140.0,1230.0
907.0,1247.0
1729.0,1843.0
1361.0,1559.0
1899.0,2013.0
1400.0,1810.0
2041.0,2070.0
1049.0,1673.0
1956.0,1985.0
1105.0,1420.0
1670.0,2010.0
1247.0,1361.0
737.0,1191.0
500.0,700.0
1786.0,1814.0
890.0,915.0
1850.0,1940.0
1446.0,1644.0
1559.0,1575.0
1619.0,1814.0
1591.0,1674.0
1920.0,2010.0
1535.0,1655.0
540.0,600.0
454.0,680.0
1810.0,1880.0
1705.0,2010.0
1385.0,1500.0
822.0,992.0
1758.0,1843.0
1407.0,1409.0
1729.0,1843.0
1980.0,2080.0
1080.0,1090.0
535.0,590.0
991.0,1000.0
1578.0,1811.0
472.0,839.0
1156.0,1385.0
1760.0,2070.0
1650.0,2000.0
1400.0,1780.0
1400.0,1670.0
1140.0,1600.0
2035.0,2086.0
1771.0,1970.0
2041.0,2098.0
1134.0,1276.0
1055.0,1340.0
871.0,991.0
1162.0,1247.0
2000.0,2100.0
822.0,992.0
1850.0,2066.0
907.0,1845.0
737.0,935.0
1757.0,1927.0
1885.0,2084.0
1755.0,1935.0
1088.0,1110.0
1233.0,1290.0
280.0,610.0
1446.0,1474.0
920.0,1130.0
1370.0,1640.0
1700.0,1910.0
1890.0,1895.0
1323.0,1370.0
1220.0,1400.0
1595.0,1810.0
1297.0,1559.0
1843.0,2000.0
978.0,1035.0
480.0,484.0
1887.0,2013.0
1588.0,1928.0
1270.0,1320.0
1298.0,1482.0
1885.0,1920.0
1623.0,1716.0
1261.0,1280.0
1390.0,1520.0
1077.0,1134.0
1100.0,1401.0
1810.0,1970.0
1070.0,1250.0
1060.0,1800.0
1610.0,1780.0
1140.0,1160.0
1600.0,1805.0
1450.0,1575.0
1758.0,1928.0
1440.0,1800.0
1389.0,1701.0
1454.0,1964.0
1850.0,1880.0
1734.0,2013.0
1584.0,1710.0
794.0,1106.0
1701.0,1758.0
900.0,905.0
1738.0,1947.0
1318.0,1715.0
2041.0,2055.0
1460.0,1615.0
992.0,1077.0
737.0,1460.0
900.0,1160.0
947.0,974.0
1350.0,1380.0
1760.0,1860.0
1635.0,1727.0
1760.0,1915.0
1850.0,2100.0
1140.0,1200.0
1956.0,1999.0
1340.0,1567.0
1730.0,1980.0
1984.0,2041.0
510.0,723.0
273.0,308.0
1786.0,1871.0
820.0,890.0
1420.0,1424.0
1769.0,1950.0
1780.0,1800.0
800.0,1100.0
1140.0,2024.0
1261.0,1342.0
1480.0,1572.0
1150.0,1600.0
1474.0,2041.0
310.0,340.0
1948.0,1953.0
1588.0,1814.0
1830.0,1940.0
1380.0,1440.0
735.0,1435.0
570.0,620.0
307.0,560.0
1000.0,1550.0
1857.0,1996.0
1860.0,2041.0
1480.0,1580.0
1725.0,1890.0
1899.0,1991.0
545.0,579.0
1075.0,1085.0
410.0,470.0
1730.0,2000.0
1162.0,1605.0
1120.0,1150.0
1870.0,1950.0
1573.0,1946.0
1871.0,1903.0
964.0,1304.0
737.0,1106.0
1474.0,1772.0
321.0,353.0
1850.0,1970.0
1162.0,1191.0
1814.0,2013.0
1430.0,1475.0
1150.0,1440.0
1814.0,2013.0
1212.0,1490.0
1450.0,1662.0
1100.0,1160.0
1240.0,1700.0
2041.0,2098.0
1871.0,2063.0
1847.0,2041.0
755.0,790.0
1675.0,2045.0
1495.0,1626.0
1877.0,1916.0
1310.0,1570.0
964.0,1219.0
1360.0,1467.0
1942.0,2055.0
1450.0,1840.0
1318.0,1351.0
953.0,966.0
1673.0,1729.0
1332.0,1361.0
737.0,740.0
1090.0,1130.0
1650.0,1790.0
1502.0,1775.0
375.0,405.0
1180.0,1465.0
1185.0,1690.0
1814.0,2013.0
1735.0,2065.0
1694.0,1854.0
1880.0,1910.0
1660.0,2060.0
920.0,950.0
915.0,992.0
1933.0,1952.0
1370.0,2000.0
1275.0,1296.0
1531.0,1588.0
1020.0,1120.0
1760.0,1820.0
1130.0,1180.0
1151.0,1870.0
2041.0,2098.0
1871.0,2098.0
1701.0,2000.0
1580.0,1836.0
974.0,1043.0
1780.0,1810.0
1429.0,1845.0
1530.0,1680.0
1757.0,1871.0
1665.0,1800.0
1685.0,1860.0
1446.0,1474.0
1210.0,1276.0
1143.0,1210.0
1460.0,2027.0
1750.0,2100.0
907.0,1077.0
1600.0,1700.0
1446.0,1474.0
1430.0,1480.0
1720.0,1780.0
1015.0,1117.0
275.0,283.0
1610.0,2050.0
1005.0,1040.0
1026.0,1233.0
916.0,964.0
965.0,1080.0
1320.0,1332.0
